Cod Unidade;Código da Unidade de Ensino - SISTEC;Classe;Código Municipio com DV;Instituição;Jornada de Trabalho;Município;Número de registros;Região;RSC;Titulação;Unidade de Lotação;Vinculo Carreira;Vinculo Contrato;Vinculo Professor
206;42124;D;3121605;IFNMG;40h;Diamantina;1;;Não Possui;Especialização;Campus Diamantina;Pcctae;Efetivo;Não
534;20113;D;3205200;IFES;40h;Vila Velha;1;;Não Possui;Especialização;Campus Vila Velha;Ebtt;Substituto/Temporario;Sim
224;3228;D;3126109;IFMG;40h;Formiga;1;;Não Possui;Doutorado;Campus Formiga;Ebtt;Substituto/Temporario;Sim
779;43071;D;3131901;IFMG;40h;Itabirito;1;;Não Possui;Graduação;Campus Avançado Itabirito;Ebtt;Substituto/Temporario;Sim
133;2894;D;3201209;IFES;40h;Cachoeiro de Itapemirim;1;;Não Possui;Graduação;Campus Cachoeiro de Itapemirim;Ebtt;Substituto/Temporario;Sim
704;32023;D;3169307;IFSULDEMINAS;40h;Trs Coraes;1;;Não Possui;Mestrado;Campus Avançado Três Corações;Ebtt;Substituto/Temporario;Sim
314;2998;D;3139003;IFSULDEMINAS;40h;Machado;1;;Não Possui;Mestrado;Campus Machado;Ebtt;Substituto/Temporario;Sim
224;3228;D;3126109;IFMG;40h;Formiga;1;;Não Possui;Doutorado;Campus Formiga;Ebtt;Substituto/Temporario;Sim
314;2998;D;3139003;IFSULDEMINAS;40h;Machado;1;;Não Possui;Doutorado;Campus Machado;Ebtt;Substituto/Temporario;Sim
179;2904;D;2103307;IFMA;40h;Cod;1;;Não Possui;Mestrado;Campus Codó;Ebtt;Substituto/Temporario;Sim
236;32133;D;2104800;IFMA;DE;Graja;1;;RSC III;Mestrado;Campus Grajaú;Ebtt;Efetivo;Sim
236;32133;D;2104800;IFMA;40h;Graja;1;;Não Possui;Educação Básica;Campus Grajaú;Pcctae;Efetivo;Não
776;42205;D;3115300;IF SUDESTE MG;40h;Cataguases;1;;Não Possui;Mestrado;Campus Avançado Cataguases;Ebtt;Substituto/Temporario;Sim
713;32227;D;5206206;IF GOIANO;40h;Cristalina;1;;Não Possui;Graduação;Campus Cristalina;Ebtt;Substituto/Temporario;Sim
609;;E;3152501;IFSULDEMINAS;40h;Pouso Alegre;1;;Não Possui;Mestrado;Reitoria do Instituto Federal do Sul de Minas Gerais;Pcctae;Efetivo;Não
337;3000;D;3144102;IFSULDEMINAS;40h;Muzambinho;1;;Não Possui;Doutorado;Campus Muzambinho;Ebtt;Substituto/Temporario;Sim
259;14085;D;5210208;IF GOIANO;40h;Ipor;1;;Não Possui;Graduação;Campus Iporá;Pcctae;Efetivo;Não
608;;-9;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Sudeste de Minas Gerais;Pcctae;Substituto/Temporario;Não
500;42071;D;3168606;IFNMG;40h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Ebtt;Substituto/Temporario;Sim
85;13463;D;3162500;IF SUDESTE MG;40h;So Joo del Rei;1;;Não Possui;Mestrado;Campus São João del Rei;Ebtt;Substituto/Temporario;Sim
85;13463;D;3162500;IF SUDESTE MG;20h;So Joo del Rei;1;;Não Possui;Mestrado;Campus São João del Rei;Ebtt;Substituto/Temporario;Sim
286;2912;D;3135209;IFNMG;40h;Januria;1;;Não Possui;Graduação;Campus Januária;Ebtt;Substituto/Temporario;Sim
336;13462;D;3143906;IF SUDESTE MG;40h;Muria;1;;Não Possui;Graduação;Campus Muriaé;Ebtt;Substituto/Temporario;Sim
408;32230;D;5218300;IF GOIANO;40h;Posse;1;;Não Possui;Graduação;Campus Posse;Ebtt;Substituto/Temporario;Sim
85;13463;D;3162500;IF SUDESTE MG;40h;So Joo del Rei;1;;Não Possui;Mestrado;Campus São João del Rei;Ebtt;Substituto/Temporario;Sim
408;32230;D;5218300;IF GOIANO;40h;Posse;1;;Não Possui;Graduação;Campus Posse;Ebtt;Substituto/Temporario;Sim
500;42071;D;3168606;IFNMG;40h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Pcctae;Efetivo;Não
33;13209;D;3104502;IFNMG;DE;Arinos;1;;RSC III;Mestrado;Campus Arinos;Ebtt;Efetivo;Sim
11;14170;E;3101706;IFNMG;40h;Almenara;1;;Não Possui;Especialização;Campus Almenara;Pcctae;Efetivo;Não
286;2912;D;3135209;IFNMG;DE;Januria;1;;RSC III;Mestrado;Campus Januária;Ebtt;Efetivo;Sim
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Mestrado;Campus Juiz de Fora;Ebtt;Substituto/Temporario;Sim
5016;42052;D;5210109;IF GOIANO;40h;Ipameri;1;;Não Possui;Graduação;Campus Avançado Ipameri;Ebtt;Substituto/Temporario;Sim
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Graduação;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
392;14172;D;3151206;IFNMG;40h;Pirapora;1;;Não Possui;Graduação;Campus Pirapora;Ebtt;Substituto/Temporario;Sim
337;3000;D;3144102;IFSULDEMINAS;40h;Muzambinho;1;;Não Possui;Doutorado;Campus Muzambinho;Ebtt;Substituto/Temporario;Sim
431;2913;D;3157005;IFNMG;40h;Salinas;1;;Não Possui;Mestrado;Campus Salinas;Ebtt;Substituto/Temporario;Sim
314;2998;D;3139003;IFSULDEMINAS;40h;Machado;1;;Não Possui;Doutorado;Campus Machado;Ebtt;Substituto/Temporario;Sim
235;13192;D;3127701;IFMG;40h;Governador Valadares;1;;Não Possui;Mestrado;Campus Governador Valadares;Pcctae;Efetivo;Não
705;32022;D;3114105;IFSULDEMINAS;40h;Carmo de Minas;1;;Não Possui;Doutorado;Campus Avançado Carmo de Minas;Ebtt;Substituto/Temporario;Sim
462;20096;D;2111102;IFMA;40h;So Joo dos Patos;1;;Não Possui;Mestrado;Campus São João dos Patos;Ebtt;Substituto/Temporario;Sim
705;32022;D;3114105;IFSULDEMINAS;40h;Carmo de Minas;1;;Não Possui;Doutorado;Campus Avançado Carmo de Minas;Ebtt;Substituto/Temporario;Sim
98;20183;D;2101202;IFMA;40h;Bacabal;1;;Não Possui;Mestrado;Campus Bacabal;Ebtt;Substituto/Temporario;Sim
426;2991;D;3155801;IF SUDESTE MG;40h;Rio Pomba;1;;Não Possui;Especialização;Campus Rio Pomba;Ebtt;Substituto/Temporario;Sim
431;2913;D;3157005;IFNMG;40h;Salinas;1;;Não Possui;Graduação;Campus Salinas;Ebtt;Substituto/Temporario;Sim
546;32320;D;3205101;IFES;40h;Viana;1;;Não Possui;Especialização;Campus Avançado Viana;Ebtt;Substituto/Temporario;Sim
467;2899;D;3204906;IFES;40h;So Mateus;1;;Não Possui;Graduação;Campus São Mateus;Ebtt;Substituto/Temporario;Sim
94;13597;D;3205069;IFES;40h;Venda Nova do Imigrante;1;;Não Possui;Especialização;Campus Venda Nova do Imigrante;Ebtt;Substituto/Temporario;Sim
711;32225;D;5205109;IF GOIANO;40h;Catalo;1;;Não Possui;Mestrado;Campus Avançado Catalão;Ebtt;Substituto/Temporario;Sim
337;3000;D;3144102;IFSULDEMINAS;40h;Muzambinho;1;;Não Possui;Mestrado;Campus Muzambinho;Ebtt;Substituto/Temporario;Sim
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Especialização;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
103;20106;E;2101608;IFMA;40h;Barra do Corda;1;;Não Possui;Especialização;Campus Barra do Corda;Pcctae;Efetivo;Não
330;22587;E;3203502;IFES;40h;Montanha;1;;Não Possui;Graduação;Campus Montanha;Pcctae;Efetivo;Não
269;42113;D;2105401;IFMA;40h;Itapecuru Mirim;1;;Não Possui;Graduação;Campus Itapecuru Mirim;Ebtt;Substituto/Temporario;Sim
378;32134;D;2108207;IFMA;40h;Pedreiras;1;;Não Possui;Especialização;Campus Pedreiras;Ebtt;Substituto/Temporario;Sim
408;32230;D;5218300;IF GOIANO;40h;Posse;1;;Não Possui;Graduação;Campus Posse;Ebtt;Substituto/Temporario;Sim
82;20415;D;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Mestrado;Campus Santos Dumont;Ebtt;Substituto/Temporario;Sim
94;13597;D;3205069;IFES;40h;Venda Nova do Imigrante;1;;Não Possui;Especialização;Campus Venda Nova do Imigrante;Ebtt;Substituto/Temporario;Sim
467;2899;D;3204906;IFES;40h;So Mateus;1;;Não Possui;Especialização;Campus São Mateus;Pcctae;Efetivo;Não
426;2991;D;3155801;IF SUDESTE MG;DE;Rio Pomba;1;;Não Possui;Doutorado;Campus Rio Pomba;Ebtt;Efetivo;Sim
82;20415;D;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Graduação;Campus Santos Dumont;Ebtt;Substituto/Temporario;Sim
82;20415;D;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Graduação;Campus Santos Dumont;Ebtt;Substituto/Temporario;Sim
82;20415;D;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Mestrado;Campus Santos Dumont;Ebtt;Substituto/Temporario;Sim
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Mestrado;Campus Juiz de Fora;Ebtt;Substituto/Temporario;Sim
737;2895;E;3201506;IFES;40h;Colatina;1;;Não Possui;Especialização;Campus Itapina;Pcctae;Efetivo;Não
5016;42052;D;5210109;IF GOIANO;40h;Ipameri;1;;Não Possui;Graduação;Campus Avançado Ipameri;Ebtt;Substituto/Temporario;Sim
389;20290;E;2108603;IFMA;40h;Pinheiro;1;;Não Possui;Especialização;Campus Pinheiro;Pcctae;Efetivo;Não
250;45961;D;3129806;IFMG;40h;Ibirit;1;;Não Possui;Graduação;Campus Ibirité;Ebtt;Substituto/Temporario;Sim
437;2911;D;2109908;IFMA;40h;Santa Ins;1;;Não Possui;Mestrado;Campus Santa Inês;Ebtt;Substituto/Temporario;Sim
570;42112;D;3151503;IFMG;40h;Piumhi;1;;Não Possui;Graduação;Campus Avançado Piumhi;Ebtt;Substituto/Temporario;Sim
179;2904;D;2103307;IFMA;40h;Cod;1;;Não Possui;Mestrado;Campus Codó;Ebtt;Substituto/Temporario;Sim
354;2993;D;3146107;IFMG;40h;Ouro Preto;1;;Não Possui;Doutorado;Campus Ouro Preto;Ebtt;Substituto/Temporario;Sim
354;2993;D;3146107;IFMG;40h;Ouro Preto;1;;Não Possui;Doutorado;Campus Ouro Preto;Ebtt;Substituto/Temporario;Sim
106;20092;D;2101707;IFMA;40h;Barreirinhas;1;;Não Possui;Mestrado;Campus Barreirinhas;Ebtt;Substituto/Temporario;Sim
254;2905;D;2105302;IFMA;40h;Imperatriz;1;;Não Possui;Mestrado;Campus Imperatriz;Ebtt;Substituto/Temporario;Sim
100;2996;D;3105103;IFMG;40h;Bambu;1;;Não Possui;Graduação;Campus Bambuí;Ebtt;Substituto/Temporario;Sim
5025;42217;D;3152204;IFNMG;40h;Porteirinha;1;;Não Possui;Doutorado;Campus Avançado Porteirinha;Ebtt;Substituto/Temporario;Sim
523;2956;D;5221809;IF GOIANO;40h;Uruta;1;;Não Possui;Mestrado;Campus Urutaí;Ebtt;Substituto/Temporario;Sim
536;2884;D;3205309;IFES;40h;Vitria;1;;Não Possui;Mestrado;Campus Vitória;Ebtt;Substituto/Temporario;Sim
189;2994;D;3118007;IFMG;40h;Congonhas;1;;Não Possui;Mestrado;Campus Congonhas;Ebtt;Substituto/Temporario;Sim
779;43071;D;3131901;IFMG;40h;Itabirito;1;;Não Possui;Mestrado;Campus Avançado Itabirito;Ebtt;Substituto/Temporario;Sim
101;2957;D;3105608;IF SUDESTE MG;40h;Barbacena;1;;Não Possui;Doutorado;Campus Barbacena;Ebtt;Substituto/Temporario;Sim
35;20571;D;3204559;IFES;DE;Santa Maria de Jetib;1;;Não Possui;Mestrado;Campus Centro Serrano;Ebtt;Efetivo;Sim
523;2956;E;5221809;IF GOIANO;40h;Uruta;1;;Não Possui;Mestrado;Campus Urutaí;Pcctae;Efetivo;Não
408;32230;D;5218300;IF GOIANO;40h;Posse;1;;Não Possui;Graduação;Campus Posse;Ebtt;Substituto/Temporario;Sim
500;42071;D;3168606;IFNMG;40h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Ebtt;Substituto/Temporario;Sim
431;2913;D;3157005;IFNMG;40h;Salinas;1;;Não Possui;Graduação;Campus Salinas;Ebtt;Substituto/Temporario;Sim
101;2957;D;3105608;IF SUDESTE MG;40h;Barbacena;1;;Não Possui;Mestrado;Campus Barbacena;Ebtt;Substituto/Temporario;Sim
72;14022;D;3147907;IFSULDEMINAS;40h;Passos;1;;Não Possui;Especialização;Campus Passos;Ebtt;Substituto/Temporario;Sim
609;;-9;3152501;IFSULDEMINAS;40h;Pouso Alegre;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Sul de Minas Gerais;Pcctae;Substituto/Temporario;Não
286;2912;D;3135209;IFNMG;40h;Januria;1;;Não Possui;Graduação;Campus Januária;Ebtt;Substituto/Temporario;Sim
337;3000;D;3144102;IFSULDEMINAS;40h;Muzambinho;1;;Não Possui;Mestrado;Campus Muzambinho;Ebtt;Substituto/Temporario;Sim
133;2894;E;3201209;IFES;40h;Cachoeiro de Itapemirim;1;;Não Possui;Especialização;Campus Cachoeiro de Itapemirim;Pcctae;Efetivo;Não
737;2895;D;3201506;IFES;DE;Colatina;1;;Não Possui;Doutorado;Campus Itapina;Ebtt;Efetivo;Sim
397;14020;D;3151800;IFSULDEMINAS;40h;Poos de Caldas;1;;Não Possui;Doutorado;Campus Poços de Caldas;Ebtt;Substituto/Temporario;Sim
74;13839;D;3204203;IFES;40h;Pima;1;;Não Possui;Graduação;Campus Piúma;Pcctae;Efetivo;Não
570;42112;D;3151503;IFMG;40h;Piumhi;1;;Não Possui;Graduação;Campus Avançado Piumhi;Ebtt;Substituto/Temporario;Sim
713;32227;D;5206206;IF GOIANO;40h;Cristalina;1;;Não Possui;Doutorado;Campus Cristalina;Ebtt;Substituto/Temporario;Sim
74;13839;D;3204203;IFES;40h;Pima;1;;Não Possui;Graduação;Campus Piúma;Ebtt;Substituto/Temporario;Sim
55;13838;D;3202405;IFES;40h;Guarapari;1;;Não Possui;Especialização;Campus Guarapari;Ebtt;Substituto/Temporario;Sim
148;32229;D;5204904;IF GOIANO;40h;Campos Belos;1;;Não Possui;Mestrado;Campus Campos Belos;Ebtt;Substituto/Temporario;Sim
463;2995;D;3162807;IFMG;DE;So Joo Evangelista;1;;Não Possui;Doutorado;Campus São João Evangelista;Ebtt;Efetivo;Sim
224;3228;D;3126109;IFMG;40h;Formiga;1;;Não Possui;Doutorado;Campus Formiga;Ebtt;Substituto/Temporario;Sim
307;3521;D;3203205;IFES;40h;Linhares;1;;Não Possui;Especialização;Campus Linhares;Pcctae;Efetivo;Não
408;32230;D;5218300;IF GOIANO;40h;Posse;1;;Não Possui;Graduação;Campus Posse;Ebtt;Substituto/Temporario;Sim
437;2911;D;2109908;IFMA;40h;Santa Ins;1;;Não Possui;Especialização;Campus Santa Inês;Ebtt;Substituto/Temporario;Sim
463;2995;D;3162807;IFMG;40h;So Joo Evangelista;1;;Não Possui;Especialização;Campus São João Evangelista;Pcctae;Efetivo;Não
55;13838;D;3202405;IFES;40h;Guarapari;1;;Não Possui;Mestrado;Campus Guarapari;Ebtt;Substituto/Temporario;Sim
173;2953;D;5205406;IF GOIANO;40h;Ceres;1;;Não Possui;Graduação;Campus Ceres;Ebtt;Substituto/Temporario;Sim
738;32228;D;5209705;IF GOIANO;40h;Hidrolndia;1;;Não Possui;Doutorado;Campus Avançado Hidrolândia;Ebtt;Substituto/Temporario;Sim
500;42071;D;3168606;IFNMG;40h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Ebtt;Substituto/Temporario;Sim
397;14020;D;3151800;IFSULDEMINAS;40h;Poos de Caldas;1;;Não Possui;Mestrado;Campus Poços de Caldas;Ebtt;Substituto/Temporario;Sim
392;14172;D;3151206;IFNMG;40h;Pirapora;1;;Não Possui;Graduação;Campus Pirapora;Ebtt;Substituto/Temporario;Sim
173;2953;D;5205406;IF GOIANO;20h;Ceres;1;;Não Possui;Graduação;Campus Ceres;Ebtt;Substituto/Temporario;Sim
173;2953;D;5205406;IF GOIANO;40h;Ceres;1;;Não Possui;Graduação;Campus Ceres;Ebtt;Substituto/Temporario;Sim
605;;-9;2111300;IFMA;40h;So Lus;1;;Não Possui;Doutorado;Reitoria do Instituto Federal do Maranhão;Pcctae;Substituto/Temporario;Não
605;;-9;2111300;IFMA;40h;So Lus;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Maranhão;Pcctae;Substituto/Temporario;Não
249;14500;D;3202454;IFES;40h;Ibatiba;1;;Não Possui;Graduação;Campus Ibatiba;Pcctae;Efetivo;Não
314;2998;E;3139003;IFSULDEMINAS;40h;Machado;1;;Não Possui;Mestrado;Campus Machado;Pcctae;Efetivo;Não
437;2911;D;2109908;IFMA;40h;Santa Ins;1;;Não Possui;Mestrado;Campus Santa Inês;Ebtt;Substituto/Temporario;Sim
133;2894;D;3201209;IFES;40h;Cachoeiro de Itapemirim;1;;Não Possui;Graduação;Campus Cachoeiro de Itapemirim;Ebtt;Substituto/Temporario;Sim
483;2900;D;3205002;IFES;40h;Serra;1;;Não Possui;Especialização;Campus Serra;Ebtt;Substituto/Temporario;Sim
5016;42052;D;5210109;IF GOIANO;40h;Ipameri;1;;Não Possui;Graduação;Campus Avançado Ipameri;Ebtt;Substituto/Temporario;Sim
463;2995;D;3162807;IFMG;DE;So Joo Evangelista;1;;Não Possui;Doutorado;Campus São João Evangelista;Ebtt;Efetivo;Sim
438;42125;D;3157807;IFMG;40h;Santa Luzia;1;;Não Possui;Mestrado;Campus Santa Luzia;Ebtt;Substituto/Temporario;Sim
483;2900;D;3205002;IFES;40h;Serra;1;;Não Possui;Mestrado;Campus Serra;Ebtt;Substituto/Temporario;Sim
158;2892;D;3201308;IFES;40h;Cariacica;1;;Não Possui;Mestrado;Campus Cariacica;Ebtt;Substituto/Temporario;Sim
158;2892;D;3201308;IFES;40h;Cariacica;1;;Não Possui;Mestrado;Campus Cariacica;Ebtt;Substituto/Temporario;Sim
24;3519;D;3200607;IFES;40h;Aracruz;1;;Não Possui;Mestrado;Campus Aracruz;Ebtt;Substituto/Temporario;Sim
438;42125;D;3157807;IFMG;40h;Santa Luzia;1;;Não Possui;Graduação;Campus Santa Luzia;Ebtt;Substituto/Temporario;Sim
180;23516;D;2103406;IFMA;40h;Coelho Neto;1;;Não Possui;Mestrado;Campus Coelho Neto;Ebtt;Substituto/Temporario;Sim
98;20183;D;2101202;IFMA;40h;Bacabal;1;;Não Possui;Especialização;Campus Bacabal;Ebtt;Substituto/Temporario;Sim
523;2956;D;5221809;IF GOIANO;40h;Uruta;1;;Não Possui;Graduação;Campus Urutaí;Ebtt;Substituto/Temporario;Sim
500;42071;D;3168606;IFNMG;20h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Ebtt;Substituto/Temporario;Sim
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Mestrado;Campus Juiz de Fora;Ebtt;Substituto/Temporario;Sim
100;2996;E;3105103;IFMG;20h;Bambu;1;;Não Possui;Especialização;Campus Bambuí;Pcctae;Efetivo;Não
35;20571;D;3204559;IFES;40h;Santa Maria de Jetib;1;;Não Possui;Especialização;Campus Centro Serrano;Pcctae;Efetivo;Não
397;14020;D;3151800;IFSULDEMINAS;40h;Poos de Caldas;1;;Não Possui;Mestrado;Campus Poços de Caldas;Ebtt;Substituto/Temporario;Sim
249;14500;E;3202454;IFES;40h;Ibatiba;1;;Não Possui;Mestrado;Campus Ibatiba;Pcctae;Efetivo;Não
25;13649;D;3103405;IFNMG;40h;Araua;1;;Não Possui;Graduação;Campus Araçuaí;Ebtt;Substituto/Temporario;Sim
101;2957;D;3105608;IF SUDESTE MG;40h;Barbacena;1;;Não Possui;Especialização;Campus Barbacena;Ebtt;Substituto/Temporario;Sim
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Especialização;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
24;3519;D;3200607;IFES;40h;Aracruz;1;;Não Possui;Graduação;Campus Aracruz;Ebtt;Substituto/Temporario;Sim
33;13209;D;3104502;IFNMG;40h;Arinos;1;;Não Possui;Graduação;Campus Arinos;Ebtt;Substituto/Temporario;Sim
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Especialização;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Doutorado;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
55;13838;D;3202405;IFES;40h;Guarapari;1;;Não Possui;Graduação;Campus Guarapari;Ebtt;Substituto/Temporario;Sim
347;3520;D;3203908;IFES;40h;Nova Vencia;1;;Não Possui;Mestrado;Campus Nova Venécia;Ebtt;Substituto/Temporario;Sim
467;2899;D;3204906;IFES;40h;So Mateus;1;;Não Possui;Mestrado;Campus São Mateus;Ebtt;Substituto/Temporario;Sim
259;14085;D;5210208;IF GOIANO;40h;Ipor;1;;Não Possui;Graduação;Campus Iporá;Ebtt;Substituto/Temporario;Sim
330;22587;D;3203502;IFES;40h;Montanha;1;;Não Possui;Graduação;Campus Montanha;Ebtt;Substituto/Temporario;Sim
11;14170;D;3101706;IFNMG;40h;Almenara;1;;Não Possui;Graduação;Campus Almenara;Ebtt;Substituto/Temporario;Sim
68;20432;D;3145901;IFMG;40h;Ouro Branco;1;;Não Possui;Graduação;Campus Ouro Branco;Ebtt;Substituto/Temporario;Sim
536;2884;D;3205309;IFES;40h;Vitria;1;;Não Possui;Especialização;Campus Vitória;Ebtt;Substituto/Temporario;Sim
462;20096;D;2111102;IFMA;40h;So Joo dos Patos;1;;Não Possui;Aperfeiçoamento;Campus São João dos Patos;Ebtt;Substituto/Temporario;Sim
11;14170;D;3101706;IFNMG;40h;Almenara;1;;Não Possui;Doutorado;Campus Almenara;Ebtt;Substituto/Temporario;Sim
181;2896;D;3201506;IFES;40h;Colatina;1;;Não Possui;Mestrado;Campus Colatina;Ebtt;Substituto/Temporario;Sim
429;23460;D;3156700;IFMG;40h;Sabar;1;;Não Possui;Graduação;Campus Sabará;Ebtt;Substituto/Temporario;Sim
429;23460;D;3156700;IFMG;40h;Sabar;1;;Não Possui;Graduação;Campus Sabará;Ebtt;Substituto/Temporario;Sim
334;2955;D;5213806;IF GOIANO;40h;Morrinhos;1;;Não Possui;Doutorado;Campus Morrinhos;Ebtt;Substituto/Temporario;Sim
334;2955;D;5213806;IF GOIANO;40h;Morrinhos;1;;Não Possui;Graduação;Campus Morrinhos;Ebtt;Substituto/Temporario;Sim
748;42123;D;3152105;IFMG;40h;Ponte Nova;1;;Não Possui;Graduação;Campus Avançado Ponte Nova;Ebtt;Substituto/Temporario;Sim
148;32229;D;5204904;IF GOIANO;40h;Campos Belos;1;;Não Possui;Mestrado;Campus Campos Belos;Ebtt;Substituto/Temporario;Sim
189;2994;C;3118007;IFMG;40h;Congonhas;1;;Não Possui;Doutorado;Campus Congonhas;Pcctae;Efetivo;Não
255;2997;D;3130606;IFSULDEMINAS;40h;Inconfidentes;1;;Não Possui;Especialização;Campus Inconfidentes;Ebtt;Substituto/Temporario;Sim
181;2896;D;3201506;IFES;40h;Colatina;1;;Não Possui;Doutorado;Campus Colatina;Ebtt;Substituto/Temporario;Sim
536;2884;D;3205309;IFES;40h;Vitria;1;;Não Possui;Especialização;Campus Vitória;Ebtt;Substituto/Temporario;Sim
254;2905;D;2105302;IFMA;40h;Imperatriz;1;;Não Possui;Especialização;Campus Imperatriz;Ebtt;Substituto/Temporario;Sim
331;2901;D;2111300;IFMA;40h;So Lus;1;;Não Possui;Especialização;Campus São Luís Monte Castelo;Ebtt;Substituto/Temporario;Sim
331;2901;E;2111300;IFMA;40h;So Lus;1;;Não Possui;Especialização;Campus São Luís Monte Castelo;Pcctae;Efetivo;Não
347;3520;D;3203908;IFES;40h;Nova Vencia;1;;Não Possui;Mestrado;Campus Nova Venécia;Ebtt;Substituto/Temporario;Sim
465;42176;D;2111201;IFMA;40h;So Jos de Ribamar;1;;Não Possui;Mestrado;Campus São José de Ribamar;Ebtt;Substituto/Temporario;Sim
467;2899;D;3204906;IFES;40h;So Mateus;1;;Não Possui;Especialização;Campus São Mateus;Ebtt;Substituto/Temporario;Sim
74;13839;D;3204203;IFES;40h;Pima;1;;Não Possui;Especialização;Campus Piúma;Ebtt;Substituto/Temporario;Sim
437;2911;D;2109908;IFMA;40h;Santa Ins;1;;Não Possui;Mestrado;Campus Santa Inês;Ebtt;Substituto/Temporario;Sim
224;3228;D;3126109;IFMG;40h;Formiga;1;;Não Possui;Mestrado;Campus Formiga;Ebtt;Substituto/Temporario;Sim
224;3228;D;3126109;IFMG;40h;Formiga;1;;Não Possui;Graduação;Campus Formiga;Ebtt;Substituto/Temporario;Sim
249;14500;D;3202454;IFES;40h;Ibatiba;1;;Não Possui;Doutorado;Campus Ibatiba;Ebtt;Substituto/Temporario;Sim
286;2912;D;3135209;IFNMG;40h;Januria;1;;Não Possui;Mestrado;Campus Januária;Ebtt;Substituto/Temporario;Sim
250;45961;D;3129806;IFMG;40h;Ibirit;1;;Não Possui;Mestrado;Campus Ibirité;Ebtt;Substituto/Temporario;Sim
483;2900;D;3205002;IFES;40h;Serra;1;;Não Possui;Graduação;Campus Serra;Ebtt;Substituto/Temporario;Sim
9;2891;D;3200201;IFES;40h;Alegre;1;;Não Possui;Especialização;Campus Alegre;Ebtt;Substituto/Temporario;Sim
707;32142;D;3108008;IF SUDESTE MG;40h;Bom Sucesso;1;;Não Possui;Graduação;Campus Avançado Bom Sucesso;Ebtt;Substituto/Temporario;Sim
172;2909;D;2111300;IFMA;40h;So Lus;1;;Não Possui;Doutorado;Campus São Luís Centro Histórico;Ebtt;Substituto/Temporario;Sim
206;42124;D;3121605;IFNMG;40h;Diamantina;1;;Não Possui;Mestrado;Campus Diamantina;Ebtt;Substituto/Temporario;Sim
378;32134;D;2108207;IFMA;40h;Pedreiras;1;;Não Possui;Especialização;Campus Pedreiras;Ebtt;Substituto/Temporario;Sim
427;2954;D;5218805;IF GOIANO;40h;Rio Verde;1;;Não Possui;Mestrado;Campus Rio Verde;Ebtt;Substituto/Temporario;Sim
427;2954;D;5218805;IF GOIANO;40h;Rio Verde;1;;Não Possui;Mestrado;Campus Rio Verde;Ebtt;Substituto/Temporario;Sim
427;2954;D;5218805;IF GOIANO;40h;Rio Verde;1;;Não Possui;Graduação;Campus Rio Verde;Ebtt;Substituto/Temporario;Sim
427;2954;D;5218805;IF GOIANO;40h;Rio Verde;1;;Não Possui;Graduação;Campus Rio Verde;Ebtt;Substituto/Temporario;Sim
500;42071;D;3168606;IFNMG;40h;Tefilo Otoni;1;;Não Possui;Graduação;Campus Teófilo Otoni;Ebtt;Substituto/Temporario;Sim
